ID	Latitude	Longitude
717098	34.153535	-118.339979
717099	34.156447	-118.245195
717100	34.072053	-118.107276
717101	34.072053	-118.107276
717103	34.187159	-118.401618
717104	34.071731	-118.100852
717105	34.071731	-118.100852
717107	34.14791	-118.031417
717108	34.072192	-118.100669
717109	34.071766	-118.098584
717110	34.071766	-118.098584
717111	34.072118	-118.09858
717112	34.072118	-118.09858
717113	34.071834	-118.091958
717114	34.071834	-118.091958
717115	34.072221	-118.091434
717116	34.072221	-118.091434
717117	34.07186	-118.089866
717118	34.072253	-118.089691
717119	34.072253	-118.089691
717120	34.072345	-118.082543
717121	34.072342	-118.082856
717122	34.071945	-118.082543
717123	34.071945	-118.082543
717124	34.072457	-118.074173
717125	34.072457	-118.074173
717126	34.072071	-118.074173
717127	34.072071	-118.074173
717128	34.072494	-118.07208
717129	34.072494	-118.07208
717130	34.072083	-118.071554
717131	34.072083	-118.071554
717132	34.072102	-118.06879
717133	34.072106	-118.068405
717134	34.07251	-118.068233
717135	34.072661	-118.059491
717136	34.072292	-118.055988
717137	34.071934	-118.051536
717138	34.071934	-118.051536
717139	34.072302	-118.051535
717140	34.071934	-118.051536
717141	34.069271	-118.044184
717142	34.069271	-118.044184
717143	33.844957	-118.091715
717145	34.069054	-118.044182
717146	34.06847	-118.040429
717148	34.06847	-118.040429
717149	34.068078	-118.030663
717150	34.068078	-118.030663
717152	34.067963	-118.027743
717153	34.068201	-118.025768
717154	34.068199	-118.025926
717155	34.06699	-118.019773
717156	34.063981	-118.008051
717157	34.064175	-118.008013
717158	34.063981	-118.008051
717159	34.066554	-117.990356
717160	34.066554	-117.990356
717162	34.067663	-117.981905
717164	34.06769	-117.980138
717165	34.06769	-117.980138
717166	34.067905	-117.979831
717167	34.067905	-117.979831
717168	34.069011	-117.971555
717169	34.069011	-117.971555
717170	34.07049	-117.959994
717171	34.07049	-117.959994
717173	34.070282	-117.960307
717174	34.070282	-117.960307
717175	34.072082	-117.94475
717176	34.072082	-117.94475
717178	34.071756	-117.946332
717179	34.072075	-117.943345
717183	34.072549	-117.935381
717184	34.0723	-117.927358
717185	34.0723	-117.927358
717187	34.072468	-117.92737
717189	34.072274	-117.924923
717190	34.072274	-117.924923
717191	34.072452	-117.925803
717192	34.072452	-117.925803
717194	34.072101	-117.908205
717195	34.072101	-117.908205
717196	34.072264	-117.909076
717198	34.072082	-117.906392
717199	34.072249	-117.907159
717200	34.072247	-117.90702
717202	34.072105	-117.891295
717204		
717205	34.071847	-117.888507
717206	34.072087	-117.889726
717207	34.072087	-117.889726
717209	34.072029	-117.882752
717211	34.072002	-117.880137
717212	34.071814	-117.87979
717213	34.07172	-117.872992
717214	34.07172	-117.872992
717215	34.071952	-117.87456
717216	34.071952	-117.87456
717218	34.070451	-117.86513
717219	34.070451	-117.86513
717220	34.071035	-117.865957
717223	34.069889	-117.863523
717224	34.069889	-117.863523
717225	34.069037	-117.841455
717226	34.069037	-117.841455
717234	34.0639	-117.814349
717235	34.0639	-117.814349
717236	34.063698	-117.814269
717238	34.067625	-117.801715
717239	34.072518	-117.789858
717240	34.072518	-117.789858
717241	34.072803	-117.785705
717242	34.072839	-117.779264
717243	34.072839	-117.779264
717245	34.071938	-117.769749
717246	34.071029	-117.761475
717247	34.070843	-117.76148
717249	34.073286	-117.753978
717251	34.075604	-117.74786
717252	34.077146	-117.744573
717254	34.079138	-117.739234
717257	34.081545	-117.727932
717258	34.081821	-117.721638
717260	34.081722	-117.71693
717262	34.02902	-118.216326
717263	34.029648	-118.199219
717264	34.029608	-118.198629
717265	34.03154	-118.190445
717266	34.031713	-118.190515
717267	34.032146	-118.183387
717268	34.032146	-118.183387
717269	34.032661	-118.182471
717270	34.034977	-118.174866
717272	34.035723	-118.151516
717273	34.035723	-118.151516
717274	34.035886	-118.151414
717276	34.034655	-118.148653
717277	34.034655	-118.148653
717279	34.034219	-118.148257
717281	34.033066	-118.141975
717282	34.03582	-118.095997
717284	34.035853	-118.093489
717285	34.035853	-118.093489
717287	34.036302	-118.092399
717288	34.036302	-118.092399
717290	34.036512	-118.090626
717292	34.039225	-118.081093
717293	34.039747	-118.080226
717294	34.039747	-118.080226
717295	34.041248	-118.067752
717296	34.041255	-118.065153
717297	34.041418	-118.066377
717298	34.041418	-118.066377
717299	34.041414	-118.06376
717300	34.041414	-118.06376
717301	34.041213	-118.062543
717302	34.039962	-118.05362
717303	34.039962	-118.05362
717306	34.040308	-118.054105
717308	34.03958	-118.051399
717311	34.037428	-118.039136
717312	34.037428	-118.039136
717314	34.037619	-118.038699
717315	34.037619	-118.038699
717316	34.035073	-118.029281
717318	34.02896	-118.012462
717319	34.029247	-118.008439
717320	34.029247	-118.008439
717321	34.007035	-117.965011
717322	34.007035	-117.965011
717324	34.00782	-117.967088
717326	34.006822	-117.963815
717328	34.00598	-117.961572
717330	33.997875	-117.934513
717331	33.996934	-117.931728
717332	33.996934	-117.931728
717334	33.996462	-117.928294
717336	33.997	-117.930655
717337	33.997	-117.930655
717339	33.994319	-117.908132
717340	33.994088	-117.906225
717341	33.994314	-117.904483
717342	33.994314	-117.904483
717343	33.994073	-117.902914
717345	33.994085	-117.88949
717346	33.994085	-117.88949
717349	33.994278	-117.887951
717350	33.994278	-117.887951
717352	33.994021	-117.886877
717354	33.995905	-117.873496
717355	33.995905	-117.873496
717357	33.99613	-117.870894
717358	33.996748	-117.866957
717360	33.999995	-117.848226
717361	33.999995	-117.848226
717363	34.000335	-117.84567
717365	33.872789	-118.276308
717366	33.872471	-118.27074
717367	33.872471	-118.27074
717368	33.873537	-118.264071
717369	33.873324	-118.264042
717373	33.873339	-118.246168
717374	33.873522	-118.246184
717375	33.873676	-118.251564
717376	33.873496	-118.251545
717378	33.873772	-118.23715
717379	33.87359	-118.236964
717380	33.874114	-118.227251
717381	33.873878	-118.227243
717382	33.873494	-118.219285
717383	33.873494	-118.219285
717384	33.873704	-118.219282
717385	33.873494	-118.219285
717386	33.873361	-118.213213
717387	33.873361	-118.213213
717388	33.873559	-118.213194
717389	33.872655	-118.203751
717390	33.872655	-118.203751
717391	33.872905	-118.203748
717392	33.87619	-118.191575
717393	33.876009	-118.191574
717394	33.87619	-118.191575
717395	33.876737	-118.18423
717396	33.876737	-118.184403
717397	33.87692	-118.184411
717398	33.876459	-118.1704
717399	33.876459	-118.1704
717400	33.876459	-118.1704
717401	33.875898	-118.166089
717402	33.875898	-118.166089
717403	33.876117	-118.161745
717404	33.876117	-118.161745
717405	33.876265	-118.158652
717406	33.876265	-118.158652
717407	33.876929	-118.149691
717409	33.877134	-118.152656
717410	33.877126	-118.153353
717412	33.877126	-118.153353
717413	33.877179	-118.143773
717415	33.877201	-118.142032
717416	33.877201	-118.142032
717417	33.877201	-118.142032
717418	33.877024	-118.139428
717419	33.877024	-118.139428
717420	33.8765	-118.132216
717421	33.876702	-118.132194
717422	33.8765	-118.132216
717423	33.87621	-118.126705
717424	33.87621	-118.126705
717426	33.87605	-118.122915
717428	33.876536	-118.084783
717429	33.876536	-118.084783
717430	33.876317	-118.084773
717431	33.876317	-118.084773
717433	33.87657	-118.080438
717434	33.876324	-118.080425
717435	33.876583	-118.075397
717436	33.876358	-118.074686
717437	33.876613	-118.071914
717438	33.876613	-118.071914
717439	33.876366	-118.070702
717440	33.876119	-118.065686
717441	33.875647	-118.064958
717442	33.866819	-118.050661
717443	33.86603	-118.049777
717444	34.06933	-118.259931
717445	34.06933	-118.259931
717446	34.071462	-118.265891
717447	34.072657	-118.268106
717450	34.074797	-118.273463
717451	34.074945	-118.273396
717452	34.074945	-118.273396
717453	34.076926	-118.280908
717456	34.081134	-118.29347
717458	34.082786	-118.297762
717459	34.083079	-118.297553
717460	34.085801	-118.301771
717461	34.085657	-118.301901
717462	34.089949	-118.306085
717463	34.090089	-118.305929
717465	34.094618	-118.310464
717466	34.094488	-118.310649
717467	34.099677	-118.315293
717468	34.096382	-118.313222
717469	34.096481	-118.313058
717471	34.099575	-118.315495
717472	34.099575	-118.315495
717473	34.099806	-118.315367
717479	34.104365	-118.323801
717480	34.105922	-118.327165
717481	34.106229	-118.328138
717483	34.115601	-118.33666
717484	34.115404	-118.336938
717485	34.129873	-118.347977
717486	34.129747	-118.348132
717487	34.134933	-118.358849
717488	34.134933	-118.358849
717489	34.139513	-118.36535
717490	34.147297	-118.371049
717491	34.14739	-118.370853
717492	34.154581	-118.381115
717493	34.154314	-118.394541
717495	34.156627	-118.412272
717497	34.156829	-118.415379
717498	34.155725	-118.432994
717499	34.156121	-118.44689
717501	34.15746	-118.450006
717502	34.165132	-118.474715
717503	34.165142	-118.49033
717504	34.165142	-118.49033
717508	34.171108	-118.517031
717510	34.171285	-118.520359
717511	34.171531	-118.531109
717513	34.173406	-118.538066
717514	34.173426	-118.550079
717515	34.17368	-118.555198
717516	34.172374	-118.570043
717517	34.171556	-118.573031
717518	34.167855	-118.586613
717519	34.168519	-118.590528
717520	34.16912	-118.595733
717521	34.170894	-118.607747
717522	34.170894	-118.607747
717523	34.162351	-118.629794
717524	34.162351	-118.629794
717525	34.276735	-118.602125
717526	34.276735	-118.602125
717527	34.273553	-118.588111
717528	34.273553	-118.588111
717529	34.273354	-118.588108
717530	34.273354	-118.588108
717531	34.273354	-118.588108
717532	34.272684	-118.558209
717533	34.272223	-118.555464
717534	34.272223	-118.555464
717535	34.274745	-118.538826
717536	34.275083	-118.535822
717537	34.27815	-118.504149
717538	34.277904	-118.503383
717539	34.277904	-118.503383
717540	34.277904	-118.503383
717541	34.277556	-118.498886
717542	34.277556	-118.498886
717543	34.273127	-118.491528
717544	34.273353	-118.491355
717545	34.273127	-118.491528
717546	34.268987	-118.485999
717547	34.268787	-118.486194
717548	34.281753	-118.681653
717549	34.281753	-118.681653
717550	34.281761	-118.690432
717551	34.28145	-118.678709
717552	34.28145	-118.678709
717553	34.28145	-118.678709
717554	34.292599	-118.860081
717555	34.281746	-118.677613
717556	34.281746	-118.677613
717557	34.28175	-118.679194
717558	34.281761	-118.690432
717559	34.281433	-118.675198
717560	34.281433	-118.675198
717561	34.279351	-118.664241
717562	34.279351	-118.664241
717563	34.276128	-118.658042
717564	34.276128	-118.658042
717565	34.276128	-118.658042
717566	34.293436	-118.844767
717567	34.268955	-118.634171
717568	34.268955	-118.634171
717570	34.153063	-118.359904
717571	34.153255	-118.359896
717572	34.153625	-118.327063
717573	34.154023	-118.324031
717574	34.155121	-118.309741
717576	34.15564	-118.29597
717577	34.154438	-118.272455
717578	34.154438	-118.272455
717579	34.155877	-118.266072
717580	34.155877	-118.266072
717581	34.156458	-118.262159
717582	34.156458	-118.262159
717583	34.156268	-118.25012
717584	34.155839	-118.242691
717585	34.155839	-118.242691
717586	34.155839	-118.242691
717587	34.15489	-118.240354
717588	34.15489	-118.240354
717589	34.148123	-118.229499
717590	34.148123	-118.229499
717591	34.146882	-118.227103
717592	34.146882	-118.227103
717593	34.146882	-118.227103
717594	34.142229	-118.18445
717595	34.142229	-118.18445
717596	34.142674	-118.184801
717597	34.142674	-118.184801
717598	34.142896	-118.172193
717599	34.142896	-118.172193
717600	34.144583	-118.1678
717601	34.144583	-118.1678
717603	34.146519	-118.162409
717604	34.146519	-118.162409
717605	34.148278	-118.157788
717606	34.148278	-118.157788
717607	34.148278	-118.157788
717608	34.171634	-118.388333
717609	34.171634	-118.388333
717610	34.178734	-118.394967
717611	34.184862	-118.400538
717612	34.185249	-118.400787
717613	34.219986	-118.409792
717614	34.23061	-118.410097
717615	34.182539	-118.171545
717616	34.179921	-118.167405
717617	34.179921	-118.167405
717619	34.174756	-118.160407
717620	34.174756	-118.160407
717622	34.176273	-118.161942
717623	34.164368	-118.158093
717624	34.164368	-118.158093
717625	34.160546	-118.158748
717627	34.15225	-118.154678
717628	34.152216	-118.156144
717630	34.152218	-118.14821
717631	34.15099	-118.152369
717632	34.152218	-118.14821
717633	34.151691	-118.142523
717634	34.15195	-118.13555
717635	34.151658	-118.12944
717636	34.152357	-118.123714
717637	34.152357	-118.123714
717638	34.152187	-118.117782
717640	34.152301	-118.109239
717641	34.148554	-118.064055
717642	34.1527	-118.102255
717643	34.1527	-118.102255
717644	34.152727	-118.098063
717645	34.152727	-118.098063
717646	34.151406	-118.091041
717648	34.148074	-118.08377
717649	34.148074	-118.08377
717650	34.147621	-118.079037
717651	34.147621	-118.079037
717652	34.148737	-118.071321
717653	34.148737	-118.071321
717654	34.148522	-118.068683
717656	34.148823	-118.069206
717657	34.148823	-118.069206
717658	34.148554	-118.064055
717659	34.148554	-118.064055
717660	33.918675	-118.178732
717661	34.148876	-118.066773
717662	34.14889	-118.055903
717663	34.14889	-118.055903
717664	34.148916	-118.052166
717665	34.148916	-118.052166
717666	34.148636	-118.048053
717667	34.148636	-118.048053
717669	34.148355	-118.034499
717670	34.148355	-118.034499
717671	34.146752	-118.029146
717672	34.146752	-118.029146
717673	34.13492	-117.959306
717674	34.129595	-117.935
717675	34.130142	-117.932676
717676	34.12721	-117.917059
717677	34.12721	-117.917059
717678	34.120999	-117.908877
717679	34.120571	-117.906859
717680	34.120571	-117.906859
717681	34.120813	-117.90718
717682	34.120813	-117.90718
717683	34.120654	-117.905646
717684	34.120654	-117.905646
717685	34.121161	-117.896071
717686	34.120839	-117.874498
717687	34.120839	-117.874498
717688	34.120655	-117.871352
717689	34.120655	-117.871352
717690	34.120461	-117.871209
717691	34.120461	-117.871209
717692	34.120461	-117.871209
717693	34.117701	-117.847619
717694	34.117701	-117.847619
717695	34.117701	-117.847619
717696	33.791829	-118.100867
717697	33.79164	-118.10099
717699	33.794536	-118.10487
717700	33.802431	-118.115997
717701	33.802431	-118.115997
717702	33.802826	-118.123292
717703	33.802865	-118.128314
717705	33.805639	-118.141821
717706	33.805639	-118.141821
717707	33.805639	-118.141821
717708	33.806208	-118.144497
717709	33.806208	-118.144497
717710	33.806934	-118.151138
717711	33.812037	-118.162485
717712	33.813266	-118.166414
717713	33.813266	-118.166414
717715	33.813802	-118.168227
717716	33.814416	-118.177538
717717	33.814416	-118.177538
717718	33.814996	-118.183577
717719	33.814996	-118.183577
717720	33.816753	-118.18802
717721	33.819612	-118.191829
717722	33.819612	-118.191829
717723	33.824899	-118.20179
717724	33.824728	-118.201883
717725	33.824899	-118.20179
717726	33.825614	-118.215047
717727	33.825614	-118.215047
717728	33.825518	-118.226232
717729	33.825518	-118.226232
717730	33.825757	-118.24005
717731	33.825757	-118.24005
717732	33.832936	-118.25697
717733	33.832936	-118.25697
717734	33.840237	-118.264144
717735	33.840237	-118.264144
717738	33.852884	-118.279686
717740	33.859338	-118.289828
717741	33.859963	-118.298466
717742	33.859963	-118.298466
717743	33.859955	-118.307741
717744	33.859955	-118.307741
717746	33.861991	-118.318254
717747	33.86453	-118.3259
717749	33.873958	-118.342856
717750	33.873958	-118.342856
717751	33.873847	-118.343065
717752	33.878338	-118.345949
717753	33.878203	-118.346171
717754	33.884045	-118.351506
717755	33.884045	-118.351506
717756	33.884045	-118.351506
717757	33.890483	-118.360485
717758	33.890483	-118.360485
717759	33.890483	-118.360485
717760	33.8919	-118.362464
717761	33.8919	-118.362464
717762	33.900921	-118.370315
717763	33.900921	-118.370315
717764	33.903772	-118.370548
717765	33.903819	-118.370313
717766	33.90684	-118.370538
717767	33.915198	-118.370234
717768	33.915198	-118.370234
717769	33.915198	-118.370234
717770	33.902585	-118.185914
717771	33.960581	-118.36949
717772	33.960581	-118.36949
717775	33.961638	-118.36932
717776	33.961638	-118.36932
717777	33.963205	-118.369661
717778	33.971707	-118.377522
717779	33.971707	-118.377522
717787	34.004889	-118.412552
717788	34.004651	-118.412662
717789	34.010379	-118.41687
717790	34.010379	-118.41687
717794	34.038204	-118.439159
717795	34.038114	-118.439397
717797	34.047963	-118.44737
717798	34.055946	-118.452118
717799	34.065808	-118.460396
717800	34.07238	-118.466123
717801	34.077939	-118.470493
717802	34.019763	-118.173271
717804	34.095833	-118.476524
717806	34.125144	-118.47636
717807	34.133964	-118.47252
717809	34.146041	-118.470721
717813	34.159355	-118.463521
717814	34.150297	-118.468373
717816	34.155321	-118.468529
717818	34.172831	-118.467569
717819	34.188192	-118.474075
717820	34.188192	-118.474075
717821	34.199504	-118.473939
717822	34.199504	-118.473939
717823	34.202543	-118.473233
717824	34.220042	-118.473313
717825	34.222979	-118.473083
717826	34.234235	-118.473205
717827	34.237367	-118.472933
717828	34.255035	-118.472413
717829	34.256625	-118.472419
717830	34.256625	-118.472419
717831	33.809588	-118.081304
717832	33.80915	-118.081596
717833	33.830177	-118.08363
717834	33.907474	-118.105239
717835	33.830383	-118.083453
717836	33.830383	-118.083453
717837	33.832579	-118.084831
717838	33.832579	-118.084831
717839	33.832657	-118.084601
717840	33.903565	-118.10513
717842	33.838214	-118.088062
717843	33.844875	-118.091947
717844	33.84679	-118.092752
717845	33.846711	-118.092994
717846	33.846711	-118.092994
717847	33.857271	-118.09599
717848	33.907474	-118.105239
717849	33.857321	-118.09579
717850	33.857321	-118.09579
717851	33.859308	-118.096265
717852	33.859402	-118.096491
717853	33.859402	-118.096491
717854	33.86612	-118.098646
717857	33.881766	-118.103878
717858	33.886691	-118.104261
717859	33.886248	-118.104435
717861	33.888287	-118.10455
717862	33.888287	-118.10455
717863	33.888878	-118.104376
717864	33.909354	-118.104924
717865	33.894293	-118.104912
717867	33.900526	-118.105238
717868	33.902261	-118.105349
717869	33.902407	-118.105114
717871	33.902261	-118.105349
717872	33.923989	-118.104406
717874	33.926206	-118.1036
717875	33.926206	-118.1036
717876	33.926206	-118.1036
717877	33.935212	-118.099885
717879	33.942882	-118.09562
717880	33.951332	-118.090846
717881	33.951332	-118.090846
717882	33.951332	-118.090846
717883	33.950974	-118.091381
717884	33.950974	-118.091381
717885	33.958207	-118.087265
717887	33.966467	-118.083807
717888	33.966404	-118.083604
717889	33.966467	-118.083807
717892	33.966404	-118.083604
717893	33.972857	-118.080336
717894	33.972515	-118.080722
717895	33.974742	-118.079877
717896	33.974742	-118.079877
717897	33.979377	-118.077076
717898	33.980513	-118.076242
717899	33.979377	-118.077076
717902	33.980513	-118.076242
717903	33.9855	-118.071807
717905	33.992148	-118.069414
717906	33.992148	-118.069414
717907	33.992205	-118.069649
717908	33.992205	-118.069649
717909	33.994533	-118.068855
717910	33.994533	-118.068855
717911	33.994073	-118.069196
717912	33.994073	-118.069196
717913	34.004272	-118.064134
717914	34.004272	-118.064134
717915	34.003288	-118.064985
717916	34.004272	-118.064134
717920	34.003288	-118.064985
717922	34.005361	-118.06248
717924	34.009472	-118.058066
717925	34.01717	-118.05398
717926	34.01677	-118.05412
717929	34.018698	-118.051437
717930	34.01886	-118.051593
717933	34.026807	-118.038666
717934	34.026653	-118.038537
717935	34.026807	-118.038666
717938	34.026653	-118.038537
717939	34.028108	-118.035925
717940	34.028108	-118.035925
717941	34.028263	-118.036063
717942	34.028263	-118.036063
717943	34.031082	-118.03122
717945	34.05556	-118.003436
717946	34.052972	-118.005179
717947	34.051776	-118.005858
717949	34.074896	-117.998897
717950	34.074896	-117.998897
717951	34.074896	-117.998897
717953	34.079858	-117.997784
717955	34.093924	-117.988767
717956	34.093924	-117.988767
717957	34.114904	-117.97806
717958	34.11687	-117.975459
717959	33.861086	-118.200442
717960	33.848404	-118.20545
717961	33.849095	-118.205202
717962	33.849095	-118.205202
717963	33.861086	-118.200442
717965	33.864017	-118.19821
717966	33.864017	-118.19821
717968	33.879953	-118.191917
717969	33.888326	-118.189265
717970	33.887504	-118.18958
717972	33.903982	-118.185282
717974	33.902585	-118.185914
717975	33.900287	-118.18707
717976	33.915832	-118.179574
717977	33.915802	-118.179338
717978	33.915832	-118.179574
717979	33.92992	-118.178962
717980	33.92992	-118.178962
717982	33.931754	-118.178439
717983	33.931754	-118.178439
717985	33.949462	-118.170596
717986	33.949462	-118.170596
717988	33.950759	-118.170667
717989	33.950759	-118.170667
717991	33.949445	-118.170327
717992	33.949445	-118.170327
717994	33.950741	-118.170417
717995	33.950741	-118.170417
717997	33.962172	-118.169953
717998	33.964963	-118.169033
717999	33.964927	-118.168788
718001	33.9686	-118.16791
718002	33.966186	-118.168485
718004	33.968571	-118.167682
718005	33.968571	-118.167682
718007	33.998038	-118.176649
718008	33.997066	-118.176999
718009	34.005883	-118.172597
718011	34.005785	-118.172807
718012	34.005785	-118.172807
718013	34.019763	-118.173271
718014	34.019763	-118.173271
718015	34.032849	-118.170134
718016	34.032849	-118.170134
718017	34.0344	-118.170119
718018	34.039459	-118.170157
718020	34.055551	-118.185914
718021	34.055285	-118.185874
718022	34.059959	-118.174416
718023	34.032569	-117.808962
718024	34.029739	-117.811086
718033	33.873397	-118.060742
718040	34.152479	-118.654183
718041	34.009215	-118.281288
718042	34.015503	-118.281106
718043	33.918675	-118.178732
718045	34.068002	-118.238015
718046	34.067909	-118.23795
718047	34.121259	-117.830969
718048	34.115919	-117.824413
718050	34.107022	-117.821888
718051	34.104337	-117.820298
718052	34.094818	-117.819726
718053	34.097462	-117.819268
718054	34.078431	-117.814654
718055	33.928621	-118.368522
718057	33.933137	-118.368221
718058	33.930217	-118.368535
718059	34.099971	-118.251285
718060	34.099842	-118.25136
718062	34.112548	-118.245533
718064	34.112548	-118.245533
718066	34.121743	-118.229567
718067	34.138775	-118.228707
718070	34.148241	-118.225967
718071	34.151698	-118.224908
718072	34.148241	-118.225967
718074	34.161165	-118.225695
718075	34.16115	-118.225693
718076	34.161165	-118.225695
718078	34.193844	-118.220321
718079	34.193844	-118.220321
718081	33.905186	-118.065055
718083	34.011229	-118.161247
718085	34.011229	-118.161247
718086	34.015567	-118.171131
718087	34.076978	-118.219273
718088	34.123398	-118.272271
718089	34.123357	-118.272486
718090	34.148833	-118.27989
718091	34.226627	-118.383614
718092	34.24614	-118.423735
718093	34.028893	-118.446438
718094	34.027751	-118.456128
718095	34.028077	-118.449505
718096	34.025103	-118.466669
718097	34.016413	-118.483481
718099	34.029948	-118.392928
718102	33.905011	-118.184089
718103	34.035005	-118.337015
718105	34.036842	-118.298268
718111	34.025775	-118.236393
718118	34.071814	-117.87979
718119	34.069047	-117.862283
718120	34.072803	-117.785705
718121	34.04332	-117.800771
718122	34.040947	-117.802381
718123	34.003773	-117.954366
718124	34.003931	-117.95432
718125	33.994299	-117.890213
718126	33.99864	-117.856574
718127	34.000335	-117.84567
718128	33.873486	-118.259531
718129	33.873486	-118.259531
718130	33.873486	-118.259531
718141	34.151437	-118.374683
718142	34.17043	-118.60432
718143	34.170677	-118.606564
718144	34.169734	-118.611241
718146	34.159836	-118.636043
718147	33.968571	-118.167682
718148	34.1544	-118.649487
718149	34.145654	-118.759052
718150	34.146952	-118.779156
718151	33.929626	-118.178731
718152	33.906773	-118.182716
718155	33.914156	-118.184451
718159	33.929513	-118.281024
718161	33.984847	-118.280312
718162	33.980182	-118.281036
718163	33.989159	-118.280238
718164	33.989159	-118.280238
718165	34.037093	-118.274088
718166	34.03711	-118.274257
718173	34.055433	-118.256754
718175	34.292599	-118.860081
718176	34.292788	-118.854026
718177	34.293436	-118.844767
718178	34.293197	-118.84425
718179	34.285131	-118.79486
718180	34.28279	-118.789901
718181	34.284287	-118.793847
718182	34.282452	-118.782329
718183	34.282155	-118.779539
718184	34.282447	-118.777608
718185	34.28215	-118.776188
718186	34.282441	-118.7638
718187	34.28245	-118.760625
718188	34.282158	-118.761848
718189	34.282158	-118.75852
718190	34.28243	-118.746287
718191	34.282439	-118.742964
718192	34.282139	-118.744365
718193	34.282133	-118.742267
718194	34.282189	-118.720254
718195	34.281851	-118.716955
718196	34.281623	-118.718019
718197	34.281529	-118.714692
718198	34.28177	-118.693769
718199	34.281761	-118.690432
718200	34.281486	-118.691694
718201	34.28146	-118.68836
718203	34.153108	-118.366127
718204	34.155439	-118.295974
718205	34.140676	-118.017243
718206	34.141791	-118.018365
718207	34.138178	-118.014556
718208	34.135576	-118.003558
718209	34.135316	-117.996727
718210	34.135547	-117.988695
718211	34.135484	-117.97979
718212	34.135237	-117.975628
718213	34.13449	-117.958916
718214	34.130297	-117.931111
718215	34.125143	-117.915079
718216	34.12079	-117.890867
718218	33.796718	-118.107431
718219	33.796718	-118.107431
718220	33.800308	-118.112651
718221	33.800308	-118.112651
718222	33.802629	-118.12381
718223	33.802629	-118.12381
718224	33.802826	-118.123292
718225	33.802649	-118.128338
718226	33.802649	-118.128338
718227	33.802923	-118.133344
718228	33.803094	-118.137329
718229	33.803094	-118.137329
718230	33.803094	-118.137329
718231	33.805815	-118.143415
718232	33.805815	-118.143415
718233	33.806208	-118.144497
718235	33.811173	-118.161074
718236	33.811173	-118.161074
718237	33.813053	-118.166482
718238	33.813053	-118.166482
718239	33.814193	-118.176143
718240	33.814193	-118.176143
718241	33.815698	-118.186295
718242	33.815698	-118.186295
718243	33.814807	-118.183838
718244	33.818022	-118.190184
718245	33.818022	-118.190184
718246	33.825332	-118.215513
718247	33.825332	-118.215513
718248	33.825229	-118.225244
718249	33.825229	-118.225244
718250	33.825976	-118.240051
718251	33.825976	-118.240051
718252	33.830851	-118.255253
718253	33.830851	-118.255253
718254	33.830851	-118.255253
718255	33.840128	-118.264312
718256	33.840128	-118.264312
718257	33.840128	-118.264312
718258	33.852707	-118.279831
718259	33.852884	-118.279686
718260	33.852707	-118.279831
718261	33.85998	-118.31095
718262	33.85998	-118.31095
718264	33.864701	-118.327312
718265	33.864701	-118.327312
718266	33.86453	-118.3259
718267	33.867312	-118.335177
718268	33.871474	-118.341378
718270	33.871474	-118.341378
718274	33.885033	-118.353285
718275	33.885033	-118.353285
718276	33.885033	-118.353285
718277	33.891266	-118.361985
718278	33.891266	-118.361985
718279	33.90085	-118.370549
718280	33.90085	-118.370549
718282	33.941969	-118.368525
718283	33.941969	-118.368525
718284	33.941969	-118.368525
718286	33.971543	-118.377669
718287	33.971543	-118.377669
718289	34.19999	-118.403413
718290	33.981148	-118.394054
718291	33.981278	-118.393836
718292	33.990323	-118.400988
718295	34.010121	-118.416943
718296	34.010121	-118.416943
718297	34.026631	-118.430023
718300	34.046105	-118.44607
718301	34.052401	-118.449849
718302	34.052401	-118.449849
718303	34.056927	-118.453241
718304	34.056927	-118.453241
718308	34.062316	-118.45765
718309	34.073269	-118.467097
718310	34.073269	-118.467097
718312	34.096057	-118.47685
718313	34.096057	-118.47685
718314	34.110424	-118.481702
718315	34.120834	-118.480151
718318	33.844662	-118.205795
718319	33.844662	-118.205795
718320	34.000423	-118.174959
718321	34.019379	-118.17355
718325	34.231047	-118.401401
718326	33.876989	-118.143077
718327	33.872905	-118.203748
718331	34.064175	-118.008013
718332	34.059334	-118.176508
718335	34.036796	-118.289266
718345	34.143077	-118.739279
718346	34.148124	-118.801429
718347	34.149194	-118.804893
718348	34.148901	-118.803161
718349	34.149983	-118.806674
718354	34.120911	-117.829234
718356	34.091335	-117.819352
718358	33.896767	-118.052213
718364	34.002455	-118.151164
718370	34.09021	-118.238774
718371	34.090311	-118.238626
718375	34.100828	-118.248623
718376	34.104544	-118.252924
718377	34.120132	-118.270864
718378	34.123357	-118.272486
718379	34.141806	-118.278086
718380	34.142573	-118.277948
718384	34.156976	-118.290498
718385	34.176309	-118.30783
718388	34.243318	-118.42108
718389	34.244193	-118.42169
718391	34.266064	-118.442825
718392	34.263648	-118.4415
718393	34.268223	-118.445171
718394	34.26834	-118.444992
718395	34.271236	-118.448172
718397	34.273972	-118.450111
718399	34.275868	-118.452003
718400	34.279114	-118.455041
718401	34.277432	-118.45372
718402	34.300684	-118.477275
718403	34.304527	-118.480635
718404	34.320108	-118.4945
718405	34.311743	-118.487332
718407	34.374508	-118.563047
718408	34.025766	-118.4649
718410	34.031541	-118.430583
718411	34.031734	-118.430419
718412	34.031688	-118.421146
718414	34.033976	-118.361349
718415	34.033741	-118.361383
718416	34.034256	-118.353711
